Finish Name,Finish Code,Finish Category,Finish Image URL,Collection,Sub-Collection,Product Name,Product SKU,Product URL
Nickel,NKL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/t/r/tropitone_nkl__PDP_c8e4.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Obsidian,OBS,Frame Finish,https://platform.brownjordan.com/media/catalog/product/o/b/obsidian_obs_finish_outdoor_patio_furniture_753_large_PDP_021a.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Ocean,OCN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/O/c/Ocean_OCN_Swatch_4inwX6inH_5bae.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Parchment,PMT,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_parchment_pmt_PDP_87d5.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Rich Earth,REA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/r/i/rich_earth_rea_finish_casual_patio_furniture_544_large_PDP_f08c.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Sage,SGE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/a/Sage_SGE_Swatch_700x700_e826.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Shell,SHL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_shell_shl_PDP_5505.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Snow,SNO,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_snow_sno_PDP_1221.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Sonora,SNR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_sonora_snr_PDP_705a.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Sapphire,SAP,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/a/sapphire_studio_web_PDP_0a86.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Storm,STM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/t/storm_studio_web_PDP_d683.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Titanium,TIN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_titanium_tin_PDP_4720.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Armless Chaise Lounge Wave Segment,951533WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-armless-chaise-lounge-wave-segment-951533wv
Roca,ROC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/R/o/Roca_ROC_Swatch_700pxX700px_29e6.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Sky,SKY,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/k/Sky_SKY_Swatch_700pxX700px_5794.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Aged Bronze,ABR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/a/g/aged_bronze_abr_finish_aluminum_patio_furniture_532_large_PDP_fd59.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Aluminum Metallic,ALM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_aluminum_metallic_alm_PDP_e4b0.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Aragon,ARG,Frame Finish,https://platform.brownjordan.com/media/catalog/product/A/r/Aragon_ARG_Swatch_700x700_ab40.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Almond Silk,ASK,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_almond_silk_ask_PDP_32c2.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Crete,CRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/c/r/cre_swatch_tropitone_PDP_2039.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Graphite,GPH,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_gph_graphite_PDP_d1cb.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Greco,GRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/g/r/greco_gre_finish_outdoor_furniture_751_large_PDP_88bd.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Kaffee,KFF,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_kaffee_kff_700px_PDP_4a38.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Moab,MOA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/moab_moa_finish_finish_752_large_PDP_90e6.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Mocha,MOC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/mocha_moc_finish_aluminum_patio_tables_542_large_PDP_0e2a.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Nickel,NKL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/t/r/tropitone_nkl__PDP_c8e4.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Obsidian,OBS,Frame Finish,https://platform.brownjordan.com/media/catalog/product/o/b/obsidian_obs_finish_outdoor_patio_furniture_753_large_PDP_021a.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Ocean,OCN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/O/c/Ocean_OCN_Swatch_4inwX6inH_5bae.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Parchment,PMT,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_parchment_pmt_PDP_87d5.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Rich Earth,REA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/r/i/rich_earth_rea_finish_casual_patio_furniture_544_large_PDP_f08c.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Sage,SGE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/a/Sage_SGE_Swatch_700x700_e826.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Shell,SHL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_shell_shl_PDP_5505.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Snow,SNO,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_snow_sno_PDP_1221.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Sonora,SNR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_sonora_snr_PDP_705a.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Sapphire,SAP,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/a/sapphire_studio_web_PDP_0a86.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Storm,STM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/t/storm_studio_web_PDP_d683.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Titanium,TIN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_titanium_tin_PDP_4720.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Ribbon Segment,9526RB,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-ribbon-segment-9526rb
Roca,ROC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/R/o/Roca_ROC_Swatch_700pxX700px_29e6.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Sky,SKY,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/k/Sky_SKY_Swatch_700pxX700px_5794.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Aged Bronze,ABR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/a/g/aged_bronze_abr_finish_aluminum_patio_furniture_532_large_PDP_fd59.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Aluminum Metallic,ALM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_aluminum_metallic_alm_PDP_e4b0.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Aragon,ARG,Frame Finish,https://platform.brownjordan.com/media/catalog/product/A/r/Aragon_ARG_Swatch_700x700_ab40.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Almond Silk,ASK,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_almond_silk_ask_PDP_32c2.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Crete,CRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/c/r/cre_swatch_tropitone_PDP_2039.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Graphite,GPH,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_gph_graphite_PDP_d1cb.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Greco,GRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/g/r/greco_gre_finish_outdoor_furniture_751_large_PDP_88bd.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Kaffee,KFF,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_kaffee_kff_700px_PDP_4a38.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
Moab,MOA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/moab_moa_finish_finish_752_large_PDP_90e6.jpg,Millennia,Millennia With Ez Spantm Segments,Millennia EZ SPAN™ Bar Stool Wave Segment,9526WV,https://www.tropitone.com/groups/millennia/millennia-with-ez-spantm-segments/millennia-ez-spantm-bar-stool-wave-segment-9526wv
