sku,name,category,grade,color_family,image_url,detail_url
61111,Tailored Smoke,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61111_tropitone_large_e263.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61111
88816,Static Icing,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/8/88816_tropitone_large_23e4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88816
61096,Piazza Denim,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61096_tropitone_large_db70.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61096
8069,Dupione Dove,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/0/8069_tropitone_large_3c07.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/8069
61136,Lure Nautical,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61136_tropitone_large_5e9e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61136
61110,Solo Ocean,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61110_tropitone_large_0e3d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61110
61099,Pique Sand,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61099_tropitone_large_0cf6.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61099
15909,Cast Tinsel,Padded Sling Fabrics (Front),,Orange / Rust,"https://platform.brownjordan.com/media/catalog/product/1/5/15909_tropitone_large_a3c1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/15909
61080,Boro Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61080_tropitone_large_3ae7.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61080
89164,Shagreen Pebble,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89164_tropitone_large_9eb3.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89164
89163,Shagreen Parchment,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/8/9/89163_tropitone_large_4285.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89163
61160,Beckon Shell,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61160_tropitone_large_3331.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61160
61068,Capra Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61068_tropitone_large_2c33.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61068
61029,Switch Snow,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61029_tropitone_large_090e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61029
61065,Ascend Oasis,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61065_tropitone_large_38ca.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61065
89170,Infinity Tide,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89170_tropitone_large_d7b2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89170
61095,Piazza Pebble,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61095_tropitone_large_bc1a.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61095
61072,Kindle Silk,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61072_tropitone_large_ac29.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61072
61047,Chartres Hemp,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61047_tropitone_large_19b6.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61047
89104,Asgard Hazelnut,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/9/89104_tropitone_large_85da.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89104
61101,Dip Dye Chickadee,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61101_tropitone_large_178f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61101
61135,Lure Denim,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61135_tropitone_large_fb5b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61135
61013,Pique Midnight,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61013_tropitone_large_0fdf.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61013
61034,Posh Coral,Padded Sling Fabrics (Front),,Red / Coral / Pink,"https://platform.brownjordan.com/media/catalog/product/6/1/61034_tropitone_large_8894.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61034
61108,Ticking Dove,Padded Sling Fabrics (Front),,Multi / Pattern,"https://platform.brownjordan.com/media/catalog/product/6/1/61108_tropitone_large_0bc7.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61108
88809,Grace Charcoal,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88809_tropitone_large_175d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88809
61063,Shibori Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61063_tropitone_large_0bc9.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61063
61115,Trail Sky,Padded Sling Fabrics (Front),,Multi / Pattern,"https://platform.brownjordan.com/media/catalog/product/6/1/61115_tropitone_large_61e6.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61115
89117,Canvas Hazelnut,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/9/89117_tropitone_large_288b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89117
19935,Timber Weave,Padded Sling Fabrics (Front),,Multi / Pattern,"https://platform.brownjordan.com/media/catalog/product/1/9/19935_tropitone_large_b845.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/19935
61090,Exquisite Aloe,Padded Sling Fabrics (Front),,Green,"https://platform.brownjordan.com/media/catalog/product/6/1/61090_tropitone_large_d911.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61090
89155,Surf Ink,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/8/9/89155_tropitone_large_b864.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89155
57130,Quiet Pond,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57130_tropitone_large_680d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/57130
57132,Fog Bound,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57132_tropitone_large_d31b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/57132
61021,Pashmina Flannel,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61021_tropitone_large_7282.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61021
61082,Ariana Dew,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61082_tropitone_large_acbe.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61082
61078,Labyrinth Cloud,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61078_tropitone_large_149e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61078
61044,Posh Sky,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61044_tropitone_large_2222.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61044
61139,Kismet Moss,Padded Sling Fabrics (Front),,Green,"https://platform.brownjordan.com/media/catalog/product/6/1/61139_tropitone_large_75e2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61139
89092,Asgard Ash,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89092_tropitone_large_b6c4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89092
61133,Crete Cloud,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61133_tropitone_large_3eba.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61133
61147,Savvy Onyx,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61147_tropitone_large_ba14.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61147
61076,Namibia Grey,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61076_tropitone_large_484d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61076
61150,BluePoint Red,Padded Sling Fabrics (Front),,Red / Coral / Pink,"https://platform.brownjordan.com/media/catalog/product/6/1/61150_tropitone_large_0f0e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61150
89168,Infinity Dune,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/9/89168_tropitone_large_b1aa.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89168
61059,Agra Pebble,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61059_tropitone_large_e97e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61059
88879,Geo Bronze,Padded Sling Fabrics (Front),,Brown / Bronze / Earth,"https://platform.brownjordan.com/media/catalog/product/8/8/88879_tropitone_large_1089.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88879
61112,Tailored Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61112_tropitone_large_a346.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61112
33907,Topaz Isle,Padded Sling Fabrics (Front),,Red / Coral / Pink,"https://platform.brownjordan.com/media/catalog/product/3/3/33907_tropitone_large_de4f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/33907
61145,Chartres Rainfall,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61145_tropitone_large_0ac9.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61145
61163,Chinchilla Charcoal,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61163_tropitone_large_aafe.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61163
61036,Posh Aqua,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61036_tropitone_large_1e36.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61036
88880,Geo Nautical,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88880_tropitone_large_2e98.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88880
61041,Posh Snow,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61041_tropitone_large_869c.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61041
61017,Pique Cloud,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61017_tropitone_large_af1f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61017
57119,Light Brewed,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57119_tropitone_large_009b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/57119
88866,Sydney Oats,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88866_tropitone_large_349a.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88866
47621,Burlap II,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/4/7/47621_tropitone_large_2e72.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/47621
