name,sku,collection,category,width,depth,height,seat_height,arm_height,fabrics,finishes,frame_materials,additional_colors,description,tags,image_url,url
Curl Double Daybed With Canopy,CR70-FOGSTOCK00-0000,CURL,Daybeds,190cm/75,178cm/70,76cm/30,42cm/16.5,,"wicker, UV treated, acrylic fabric, COUTUREtex, waterproof, Wicker","Cushion Canvas White, Cushion Cast Silver, Frame Greige, Table Top Ceramic-Coated Glass, Table Top HPL: Cement Grey, Wicker Grey Wash","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame; | Tiger brand powder coating; | Weather proof wicker; | UV treated durable outdoor acrylic fabricCOUTUREtex,waterproof treated.",,https://america.couturejardin.com/wp-content/uploads/2021/05/CR70.jpg,https://america.couturejardin.com/product/curl-double-daybed-with-canopy/
Curl Double Daybed No Canopy,CR70-FOGSTOCK00-NOCA,CURL,Daybeds,182cm/72,175cm/69,76cm/30,42cm/16.5,,"wicker, UV treated, acrylic fabric, COUTUREtex, waterproof, Wicker","Cushion Canvas White, Cushion Cast Silver, Frame Greige, Table Top Ceramic-Coated Glass, Table Top HPL: Cement Grey, Wicker Grey Wash","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame; | Tiger brand powder coating; | Weather proof wicker; | UV treated durable outdoor acrylic fabricCOUTUREtex,waterproof treated.",,https://america.couturejardin.com/wp-content/uploads/2021/05/Curl_873x675.jpg,https://america.couturejardin.com/product/curl-double-daybed-no-canopy/
Cuddle Daybed Xl,CD70-GREYSTOCK0-0000,CUDDLE,Daybeds,183cm/72,175cm/68.8,76cm/30,42cm/16.5,,"UV treated, foam, acrylic fabric, COUTUREtex, waterproof","Cushion Light grey, Frame Light grey, Weaving Light grey","welded, aluminium, powder coating",,"Contract-grade welded aluminium frame | Tiger brand powder coating frame | UV treated outdoor cord | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex,waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/Cuddle_daybedXL.jpg,https://america.couturejardin.com/product/cuddle-daybed-xl/
Kokoon Daybed,KO70-GREYSTOCK0-0000,KOKOON,Daybeds,,,200cm/79,45cm/18,,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Cushion Light grey, Frame Light grey, Weaving Light grey","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor maxrope | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",Kokoon,https://america.couturejardin.com/wp-content/uploads/2023/06/kokoon-categories-banner-05.jpg,https://america.couturejardin.com/product/kokoon-daybed/
Cuddle Daybed,CD60-GREYSTOCK0-0000,CUDDLE,Daybeds,150cm/59,137cm/54,78cm/30.7,42cm/16.5,,"UV treated, foam, acrylic fabric, COUTUREtex, waterproof","Cushion Light grey, Frame Light grey, Weaving Light grey","welded, aluminium, powder coating",,"Contract-grade welded aluminium frame | Tiger brand powder coating frame | UV treated outdoor cord | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex,waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/Cuddle-DAYBEd.jpg,https://america.couturejardin.com/product/cuddle-daybed/
Diva Double Daybed Nature,DI70-NATURSTOCK-0000,DIVA,Daybeds,139cm/55,160cm/63,70cm/28,40cm/16,59cm/23,"UV treated, olefin, rope, foam, acrylic fabric, COUTUREtex, waterproof","Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor olefin rope | Chair/Tables K/D structure | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2024/06/diva-bar-stool-natur-sku-di18.jpg,https://america.couturejardin.com/product/diva-double-daybed-nature/
Diva Double Daybed,DI70-ANTRSTCK00-0000,DIVA,Daybeds,139cm/55,160cm/63,70cm/28,40cm/16,59cm/23,"UV treated, olefin, rope, foam, acrylic fabric, COUTUREtex, waterproof","Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor olefin rope | Chair/Tables K/D structure | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/Diva_09.jpg,https://america.couturejardin.com/product/diva-double-daybed/
Sky Cabana Anthracite,SK90-ANTHRSTOCK-0000,SKY,Daybeds,180cm/70.8,205cm/81,200cm/79,45cm/17.5,,"foam, UV treated, acrylic fabric, COUTUREtex, waterproof","Cushion Light grey, Frame Anthracite, Frame Teak Finish Aluminium, Frame White, Seat/Back Dark grey, Cushion Dark grey","welded, aluminum, powder coating, Teak, Aluminium",,"Contract-grade welded aluminum frame | Tiger brand powder coating | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated | Thanks to adjustable louvers, SKY Cabana can protect you for too much sun or rain as well",sky,https://america.couturejardin.com/wp-content/uploads/2024/06/sk90-1.jpg,https://america.couturejardin.com/product/sky-cabana-anthracite/
Sky Cabana Oak,SK90-OAK00STOCK-0000,SKY,Daybeds,180cm/70.8,205cm/81,200cm/79,45cm/17.5,,"foam, UV treated, acrylic fabric, COUTUREtex, waterproof","Cushion Light grey, Frame Anthracite, Frame Teak Finish Aluminium, Frame White, Seat/Back Dark grey, Cushion Dark grey","welded, aluminum, powder coating, Teak, Aluminium",,"Contract-grade welded aluminum frame | Tiger brand powder coating | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated | Thanks to adjustable louvers, SKY Cabana can protect you for too much sun or rain as well",sky,https://america.couturejardin.com/wp-content/uploads/2025/02/sk90-oa.jpg,https://america.couturejardin.com/product/sky-cabana-oak/
Sky Cabana,SK90-WHITESTOCK-0000,SKY,Daybeds,180cm/70.8,205cm/81,200cm/79,45cm/17.5,,"UV treated, acrylic fabric, COUTUREtex, waterproof, foam","Cushion Light grey, Frame Anthracite, Frame Teak Finish Aluminium, Frame White, Seat/Back Dark grey, Cushion Dark grey","welded, aluminum, powder coating, Teak, Aluminium",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated | Thanks to adjustable louvers, SKY Cabana can protect you for too much sun or rain as well | High density foam",sky,https://america.couturejardin.com/wp-content/uploads/2023/06/sky-categories-banner-23.jpg,https://america.couturejardin.com/product/sky-cabana/
Hug Daybed With Canopy Greige,HU70-GREIGSTOCK-0000,HUG,Daybeds,163cm/64,163cm/64,75cm/162,42cm/16.5,,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Frame Anthracite, Seat/Back Dark grey, Table Top Ceramic-Coated Glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor maxrope; | High density foam; | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Hug,https://america.couturejardin.com/wp-content/uploads/2024/06/hu70-g.jpg,https://america.couturejardin.com/product/hug-daybed-with-canopy-greige/
Hug Daybed With Canopy,HU70-ANTHRSTOCK-0000,HUG,Daybeds,163cm/64,163cm/64,75cm/162,42cm/16.5,,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Frame Anthracite, Seat/Back Dark grey, Table Top Ceramic-Coated Glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor maxrope; | High density foam; | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Hug,https://america.couturejardin.com/wp-content/uploads/2023/06/hug-categories-banner-02.jpg,https://america.couturejardin.com/product/hug-daybed-with-canopy/
Enjoy Bar Stool Box Of 2,EN182-BRONZESTOC-0000,ENJOY,Bar,63cm/24.8,65cm/25.6,97cm/38.2,65cm/25.6,78cm/30.7,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Frame Greige, Weaving Greige","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame; | Tiger brand powder coating; | UV treated outdoor rope; | High density foam; | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treat",enjoy,https://america.couturejardin.com/wp-content/uploads/2025/06/en18-873x675px.jpg,https://america.couturejardin.com/product/enjoy-bar-stool-box-of-2/
Club Counter Stool,CL182GREYSTOCK0-0000,CLUB,Bar,56cm/22,53cm/20.8,79cm/31,62cm/24,79cm/31,"UV treated, foam, acrylic fabric, COUTUREtex, waterproof","Cushion Light grey, Frame Light grey, Top Ceramic-coated glass, Weaving Light grey","welded, aluminium, powder coating",,"Contract-grade welded aluminium frame | Tiger brand powder coating frame | UV treated outdoor cord | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex,waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/91932460.jpg,https://america.couturejardin.com/product/club-counter-stool/
Club Counter Table,CL84-GREYCERAM0-0000,CLUB,Bar,90cm/35.5,90cm/35.5,90cm/35.5,,,,,"welded, aluminium, powder coating",,Contract-grade welded aluminium frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top,,https://america.couturejardin.com/wp-content/uploads/2021/05/91932490.jpg,https://america.couturejardin.com/product/club-counter-table/
Diva Bar Stool Nature,DI182NATURSTOCK-0000,DIVA,Bar,57cm/22.4,57cm/23,98cm/39,76cm/30,,"UV treated, olefin, rope, foam, acrylic fabric, COUTUREtex, waterproof","Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor olefin rope | Chair/Tables K/D structure | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2024/06/diva-daybed-natur-sku-di70.jpg,https://america.couturejardin.com/product/diva-bar-stool-nature/
Diva Bar Stool,DI182ANTRSTCK0-0000,DIVA,Bar,57cm/22.4,57cm/23,98cm/39,76cm/30,,"UV treated, olefin, rope, foam, acrylic fabric, COUTUREtex, waterproof","Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor olefin rope | Chair/Tables K/D structure | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/Diva_16.jpg,https://america.couturejardin.com/product/diva-bar-stool/
Lounge Bar Stool Box Of 2,LG182OAK00STOCK-0000,LOUNGE,Bar,56cm/22,52cm/20.5,103cm/40.5,79cm/31,93cm/36.6,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof",,"welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor rope | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Lounge,https://america.couturejardin.com/wp-content/uploads/2025/07/lounge-barstool-873x675px.jpg,https://america.couturejardin.com/product/lounge-bar-stool-box-of-2/
