product_id,sku,name,manufacturer_id,category_id,display_order
3684,TC-mgp-slat-top-tables-24-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3685,TC-mgp-slat-top-tables-24-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3686,TC-mgp-slat-top-tables-24-square-dining-x-pedest,"Square Dining ""X"" Pedestal Table w/ hole",23,44,0
3687,TC-mgp-slat-top-tables-24-square-end-table-heigh,"Square End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3688,TC-mgp-slat-top-tables-24-x-42-oval-coffee-table,Oval Coffee Table,23,52,0
3689,TC-mgp-slat-top-tables-24-x-48-rectangular-coffe,Rectangular Coffee Table,23,52,0
3690,TC-mgp-slat-top-tables-30-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3691,TC-mgp-slat-top-tables-30-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3692,TC-mgp-slat-top-tables-30-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3693,TC-mgp-slat-top-tables-30-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3694,TC-mgp-slat-top-tables-30-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3695,TC-mgp-slat-top-tables-30-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3696,TC-mgp-slat-top-tables-30-round-end-table-height,"Round End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3697,TC-mgp-slat-top-tables-36-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3698,TC-mgp-slat-top-tables-36-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3699,TC-mgp-slat-top-tables-36-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3700,TC-mgp-slat-top-tables-36-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3701,TC-mgp-slat-top-tables-36-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3702,TC-mgp-slat-top-tables-36-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3703,TC-mgp-slat-top-tables-36-round-end-table-height,"Round End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3704,TC-mgp-slat-top-tables-36-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3705,TC-mgp-slat-top-tables-36-square-balcony-parson-,Square Balcony Parson Table w/ hole,23,52,0
3706,TC-mgp-slat-top-tables-36-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3707,TC-mgp-slat-top-tables-36-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3708,TC-mgp-slat-top-tables-36-square-bar-parson-tabl,Square Bar Parson Table w/ hole,23,47,0
3709,TC-mgp-slat-top-tables-36-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3710,TC-mgp-slat-top-tables-36-square-coffee-height-p,Square Coffee Height Parson Table w/ hole,23,52,0
3711,TC-mgp-slat-top-tables-36-square-dining-x-pedest,"Square Dining ""X"" Pedestal Table w/ hole",23,44,0
3712,TC-mgp-slat-top-tables-36-square-dining-parson-t,Square Dining Parson Table w/ hole,23,44,0
3713,TC-mgp-slat-top-tables-36-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3714,TC-mgp-slat-top-tables-36-square-end-table-heigh,"Square End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3715,TC-mgp-slat-top-tables-36-x-64-rectangular-balco,Rectangular Balcony Parson Table w/ hole,23,52,0
3716,TC-mgp-slat-top-tables-36-x-64-rectangular-bar-p,Rectangular Bar Parson Table w/ hole,23,47,0
3717,TC-mgp-slat-top-tables-36-x-64-rectangular-coffe,Rectangular Coffee Height Parson Table w/ hole,23,52,0
3718,TC-mgp-slat-top-tables-36-x-64-rectangular-dinin,Rectangular Dining Parson Table w/ hole,23,44,0
3719,TC-mgp-slat-top-tables-42-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3720,TC-mgp-slat-top-tables-42-round-balcony-parson-t,Round Balcony Parson Table w/ hole,23,52,0
3721,TC-mgp-slat-top-tables-42-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3722,TC-mgp-slat-top-tables-42-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3723,TC-mgp-slat-top-tables-42-round-bar-parson-table,Round Bar Parson Table w/ hole,23,47,0
3724,TC-mgp-slat-top-tables-42-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3725,TC-mgp-slat-top-tables-42-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3726,TC-mgp-slat-top-tables-42-round-dining-parson-ta,Round Dining Parson Table w/ hole,23,44,0
3727,TC-mgp-slat-top-tables-42-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3728,TC-mgp-slat-top-tables-42-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3729,TC-mgp-slat-top-tables-42-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3730,TC-mgp-slat-top-tables-42-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3731,TC-mgp-slat-top-tables-42-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3732,TC-mgp-slat-top-tables-42-square-coffee-height-t,Square Coffee Height Table w/ hole,23,52,0
3733,TC-mgp-slat-top-tables-42-square-dining-x-pedest,"Square Dining ""X"" Pedestal Table w/ hole",23,44,0
3734,TC-mgp-slat-top-tables-42-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3735,TC-mgp-slat-top-tables-42-x-120-rectangular-exte,Rectangular Extension Dining Table,23,44,0
3736,TC-mgp-slat-top-tables-42-x-84-rectangular-balco,Rectangular Balcony Parson Table w/ hole,23,52,0
3737,TC-mgp-slat-top-tables-42-x-84-rectangular-bar-p,Rectangular Bar Parson Table w/ hole,23,47,0
3738,TC-mgp-slat-top-tables-42-x-84-rectangular-dinin,Rectangular Dining Parson Table w/ hole,23,44,0
3739,TC-mgp-slat-top-tables-48-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3740,TC-mgp-slat-top-tables-48-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3741,TC-mgp-slat-top-tables-48-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3742,TC-mgp-slat-top-tables-48-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3743,TC-mgp-slat-top-tables-48-x-96-rectangular-balco,Rectangular Balcony Parson Table w/ hole,23,52,0
3744,TC-mgp-slat-top-tables-48-x-96-rectangular-bar-p,Rectangular Bar Parson Table w/ hole,23,47,0
3745,TC-mgp-slat-top-tables-48-x-96-rectangular-dinin,Rectangular Dining Parson Table w/ hole,23,44,0
3746,TC-mgp-slat-top-tables-54-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3747,TC-mgp-slat-top-tables-54-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3748,TC-mgp-slat-top-tables-54-round-coffee-height-ta,Round Coffee Height Table w/ hole,23,52,0
3749,TC-mgp-slat-top-tables-54-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3750,TC-mgp-slat-top-tables-62-hexagonal-balcony-tabl,Hexagonal Balcony Table w/ hole,23,52,0
3751,TC-mgp-slat-top-tables-62-hexagonal-bar-table-w-,Hexagonal Bar Table w/ hole,23,47,0
3752,TC-mgp-slat-top-tables-62-hexagonal-dining-table,Hexagonal Dining Table w/ hole,23,44,0
3753,TC-mgp-slat-top-tables-64-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3754,TC-mgp-slat-top-tables-64-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3755,TC-mgp-slat-top-tables-64-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3756,TC-mgp-slat-top-tables-64-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3757,TC-mgp-slat-top-tables-64-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3758,TC-mgp-slat-top-tables-64-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3759,TC-mgp-slat-top-tables-picnic-table,Picnic Table,23,52,0
3760,TC-montego-mgp-cushion-armless-cafe-chair,Armless Cafe Chair,23,43,0
3761,TC-montego-mgp-cushion-ottoman,Ottoman,23,43,0
3762,TC-montego-mgp-sling-ottoman,Ottoman,23,43,0
3763,TC-newport-adirondack-adirondack-chair,Adirondack Chair,23,43,0
3764,TC-origins-solid-surfac-21-round-end-table,Round End Table,23,52,0
3765,TC-origins-solid-surfac-21-x-42-coffee-table,Coffee Table,23,52,0
3766,TC-origins-solid-surfac-42-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3767,TC-origins-solid-surfac-42-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3768,TC-origins-solid-surfac-42-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3769,TC-origins-solid-surfac-42-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3770,TC-origins-solid-surfac-42-square-coffee-height-t,Square Coffee Height Table w/ hole,23,52,0
3771,TC-origins-solid-surfac-42-square-dining-x-pedest,"Square Dining ""X"" Pedestal Table w/ hole",23,44,0
3772,TC-origins-solid-surfac-42-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3773,TC-origins-solid-surfac-42-x-84-rectangular-balco,Rectangular Balcony Parson Table w/ hole,23,52,0
3774,TC-origins-solid-surfac-42-x-84-rectangular-bar-p,Rectangular Bar Parson Table w/ hole,23,47,0
3775,TC-origins-solid-surfac-42-x-84-rectangular-dinin,Rectangular Dining Parson Table w/ hole,23,44,0
3776,TC-plymouth-bay-picnic--picnic-table,Picnic Table,23,52,0
3777,TC-reliance-contract-st-attachable-pillow,Attachable Pillow,23,43,0
3778,TC-reliance-contract-st-four-position-lay-flat-st,Four-Position Lay-flat Stacking Armless Chaise,23,42,0
3779,TC-reliance-contract-st-stacking-bistro-chair,Stacking Bistro Chair,23,43,0
3780,TC-reliance-contract-st-universal-chaise-pad,Universal Chaise Pad,23,42,0
3781,TC-rustic-polymer-top-f-16-x-32-rectangular-tempe,Rectangular Tempered Glass Surround,23,45,0
3782,TC-rustic-polymer-top-f-25-round-tempered-glass-s,Round Tempered Glass Surround,23,45,0
3783,TC-rustic-polymer-top-f-36-x-54-rectangular-rusti,Rectangular Rustic Top Fire Table,23,45,0
3784,TC-rustic-polymer-top-f-54-round-rustic-top-fire-,Round Rustic Top Fire Table,23,45,0
3785,TC-rustic-polymer-top-f-balcony-height-lift-kit-f,"Balcony Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",23,45,0
3786,TC-rustic-polymer-top-f-bar-height-lift-kit-for-3,"Bar Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",23,45,0
3787,TC-rustic-polymer-top-f-dining-height-lift-kit-fo,"Dining Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",23,45,0
3788,TC-rustic-polymer-top-t-10-x-27-chaise-table,Chaise Table,23,42,0
3789,TC-rustic-polymer-top-t-17-1-2-square-side-table,Square Side Table,23,52,0
3790,TC-rustic-polymer-top-t-18x54-rectangular-balcony,Rectangular Balcony Parson Table w/o hole,23,52,0
3791,TC-rustic-polymer-top-t-18x54-rectangular-bar-par,Rectangular Bar Parson Table w/o hole,23,47,0
3792,TC-rustic-polymer-top-t-18x54-rectangular-dining-,Rectangular Dining Parson Table w/o hole,23,44,0
3793,TC-rustic-polymer-top-t-21-round-end-table,Round End Table,23,52,0
3794,TC-rustic-polymer-top-t-21-square-end-table,Square End Table,23,52,0
3795,TC-rustic-polymer-top-t-21-x-42-coffee-table,Coffee Table,23,52,0
3796,TC-rustic-polymer-top-t-23-round-end-table,Round End Table,23,52,0
3797,TC-rustic-polymer-top-t-24-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3798,TC-rustic-polymer-top-t-24-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3799,TC-rustic-polymer-top-t-24-square-dining-x-pedest,"Square Dining ""X"" Pedestal Table w/ hole",23,44,0
3800,TC-rustic-polymer-top-t-24-square-end-table-heigh,"Square End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3801,TC-rustic-polymer-top-t-24-x-42-oval-coffee-table,Oval Coffee Table,23,52,0
3802,TC-rustic-polymer-top-t-24-x-48-rectangular-coffe,Rectangular Coffee Table,23,52,0
3803,TC-rustic-polymer-top-t-30-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3804,TC-rustic-polymer-top-t-30-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3805,TC-rustic-polymer-top-t-30-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3806,TC-rustic-polymer-top-t-30-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3807,TC-rustic-polymer-top-t-30-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3808,TC-rustic-polymer-top-t-30-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3809,TC-rustic-polymer-top-t-30-round-end-table-height,"Round End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3810,TC-rustic-polymer-top-t-36-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3811,TC-rustic-polymer-top-t-36-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3812,TC-rustic-polymer-top-t-36-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3813,TC-rustic-polymer-top-t-36-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3814,TC-rustic-polymer-top-t-36-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3815,TC-rustic-polymer-top-t-36-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3816,TC-rustic-polymer-top-t-36-round-end-table-height,"Round End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3817,TC-rustic-polymer-top-t-36-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3818,TC-rustic-polymer-top-t-36-square-balcony-parson-,Square Balcony Parson Table w/ hole,23,52,0
3819,TC-rustic-polymer-top-t-36-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3820,TC-rustic-polymer-top-t-36-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3821,TC-rustic-polymer-top-t-36-square-bar-parson-tabl,Square Bar Parson Table w/ hole,23,47,0
3822,TC-rustic-polymer-top-t-36-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3823,TC-rustic-polymer-top-t-36-square-coffee-height-p,Square Coffee Height Parson Table w/ hole,23,52,0
3824,TC-rustic-polymer-top-t-36-square-dining-x-pedest,"Square Dining ""X"" Pedestal Table w/ hole",23,44,0
3825,TC-rustic-polymer-top-t-36-square-dining-parson-t,Square Dining Parson Table w/ hole,23,44,0
3826,TC-rustic-polymer-top-t-36-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3827,TC-rustic-polymer-top-t-36-x-64-rectangular-balco,Rectangular Balcony Parson Table w/ hole,23,52,0
3828,TC-rustic-polymer-top-t-36-x-64-rectangular-bar-p,Rectangular Bar Parson Table w/ hole,23,47,0
3829,TC-rustic-polymer-top-t-36-x-64-rectangular-coffe,Rectangular Coffee Height Parson Table w/ hole,23,52,0
3830,TC-rustic-polymer-top-t-36-x-64-rectangular-dinin,Rectangular Dining Parson Table w/ hole,23,44,0
3831,TC-rustic-polymer-top-t-42-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3832,TC-rustic-polymer-top-t-42-round-balcony-parson-t,Round Balcony Parson Table w/ hole,23,52,0
3833,TC-rustic-polymer-top-t-42-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3834,TC-rustic-polymer-top-t-42-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3835,TC-rustic-polymer-top-t-42-round-bar-parson-table,Round Bar Parson Table w/ hole,23,47,0
3836,TC-rustic-polymer-top-t-42-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3837,TC-rustic-polymer-top-t-42-round-coffee-height-pa,Round Coffee Height Parson Table w/ hole,23,52,0
3838,TC-rustic-polymer-top-t-42-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3839,TC-rustic-polymer-top-t-42-round-dining-parson-ta,Round Dining Parson Table w/ hole,23,44,0
3840,TC-rustic-polymer-top-t-42-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3841,TC-rustic-polymer-top-t-42-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3842,TC-rustic-polymer-top-t-42-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3843,TC-rustic-polymer-top-t-42-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3844,TC-rustic-polymer-top-t-42-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3845,TC-rustic-polymer-top-t-42-square-coffee-height-t,Square Coffee Height Table w/ hole,23,52,0
3846,TC-rustic-polymer-top-t-42-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3847,TC-rustic-polymer-top-t-42-x-120-rectangular-exte,Rectangular Extension Dining Table,23,44,0
3848,TC-rustic-polymer-top-t-42-x-84-rectangular-balco,Rectangular Balcony Parson Table w/ hole,23,52,0
3849,TC-rustic-polymer-top-t-42-x-84-rectangular-bar-p,Rectangular Bar Parson Table w/ hole,23,47,0
3850,TC-rustic-polymer-top-t-42-x-84-rectangular-dinin,Rectangular Dining Parson Table w/ hole,23,44,0
3851,TC-rustic-polymer-top-t-48-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3852,TC-rustic-polymer-top-t-48-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3853,TC-rustic-polymer-top-t-48-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3854,TC-rustic-polymer-top-t-48-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3855,TC-rustic-polymer-top-t-48-x-96-rectangular-balco,Rectangular Balcony Parson Table w/ hole,23,52,0
3856,TC-rustic-polymer-top-t-48-x-96-rectangular-bar-p,Rectangular Bar Parson Table w/ hole,23,47,0
3857,TC-rustic-polymer-top-t-48-x-96-rectangular-dinin,Rectangular Dining Parson Table w/ hole,23,44,0
3858,TC-rustic-polymer-top-t-54-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3859,TC-rustic-polymer-top-t-54-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3860,TC-rustic-polymer-top-t-54-round-coffee-height-ta,Round Coffee Height Table w/ hole,23,52,0
3861,TC-rustic-polymer-top-t-54-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3862,TC-rustic-polymer-top-t-62-hexagonal-balcony-tabl,Hexagonal Balcony Table w/ hole,23,52,0
3863,TC-rustic-polymer-top-t-62-hexagonal-bar-table-w-,Hexagonal Bar Table w/ hole,23,47,0
3864,TC-rustic-polymer-top-t-62-hexagonal-dining-table,Hexagonal Dining Table w/ hole,23,44,0
3865,TC-rustic-polymer-top-t-64-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3866,TC-rustic-polymer-top-t-64-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3867,TC-rustic-polymer-top-t-64-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3868,TC-rustic-polymer-top-t-64-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3869,TC-rustic-polymer-top-t-64-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3870,TC-rustic-polymer-top-t-64-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3871,TC-rustic-polymer-top-t-picnic-table,Picnic Table,23,52,0
3872,TC-soho-sling-ottoman,Ottoman,23,43,0
3873,TC-soho-sling-stacking-arm-chair,Stacking Arm Chair,23,43,0
3874,TC-soho-sling-stacking-supreme-arm-chai,Stacking Supreme Arm Chair,23,43,0
3875,TC-soho-sling-stacking-two-seat-lovesea,Stacking Two-Seat Loveseat,23,43,0
3876,TC-soho-sling-supreme-swivel-rocker,Supreme Swivel Rocker,23,43,0
3877,TC-soho-sling-swivel-rocker,Swivel Rocker,23,43,0
3878,TC-st-catherine-mgp-cus-arm-chair-w-mgp-arms,Arm Chair w/ MGP Arms,23,43,0
3879,TC-st-catherine-mgp-cus-arm-chair-w-rustic-arms,Arm Chair w/ Rustic Arms,23,43,0
3880,TC-st-catherine-mgp-cus-ottoman,Ottoman,23,43,0
3881,TC-st-catherine-mgp-cus-swivel-rocker-w-mgp-arms,Swivel Rocker w/ MGP Arms,23,43,0
3882,TC-st-catherine-mgp-cus-swivel-rocker-w-rustic-ar,Swivel Rocker w/ Rustic Arms,23,43,0
3883,TC-st-catherine-mgp-cus-three-seat-sofa-w-mgp-arm,Three-Seat Sofa w/ MGP Arms,23,43,0
3884,TC-st-catherine-mgp-cus-three-seat-sofa-w-rustic-,Three-Seat Sofa w/ Rustic Arms,23,43,0
3885,TC-st-catherine-mgp-cus-two-seat-loveseat-w-mgp-a,Two-Seat Loveseat w/ MGP Arms,23,43,0
3886,TC-st-catherine-mgp-cus-two-seat-loveseat-w-rusti,Two-Seat Loveseat w/ Rustic Arms,23,43,0
3887,TC-st-catherine-mgp-sli-arm-chair-w-mgp-arms,Arm Chair w/ MGP Arms,23,43,0
3888,TC-st-catherine-mgp-sli-arm-chair-w-rustic-arms,Arm Chair w/ Rustic Arms,23,43,0
3889,TC-st-catherine-mgp-sli-lay-flat-stacking-armless,Lay-flat Stacking Armless Chaise w/ Wheels,23,42,0
3890,TC-st-catherine-mgp-sli-lay-flat-stacking-armless-2,Lay-flat Stacking Armless Long Frame Chaise w/ Wheels,23,42,0
3891,TC-st-catherine-mgp-sli-supreme-arm-chair-w-mgp-a,Supreme Arm Chair w/ MGP Arms,23,43,0
3892,TC-st-catherine-mgp-sli-supreme-arm-chair-w-rusti,Supreme Arm Chair w/ Rustic Arms,23,43,0
3893,TC-st-catherine-mgp-sli-supreme-swivel-rocker-w-m,Supreme Swivel Rocker w/ MGP Arms,23,43,0
3894,TC-st-catherine-mgp-sli-supreme-swivel-rocker-w-r,Supreme Swivel Rocker w/ Rustic Arms,23,43,0
3895,TC-st-catherine-mgp-sli-swivel-rocker-w-mgp-arms,Swivel Rocker w/ MGP Arms,23,43,0
3896,TC-st-catherine-mgp-sli-swivel-rocker-w-rustic-ar,Swivel Rocker w/ Rustic Arms,23,43,0
3897,TC-trash-towel-receptac-replacement-label-set-for,Replacement Label Set for Receptacle,23,41,0
3898,TC-trash-towel-receptac-trash-towel-receptacle,Trash / Towel Receptacle,23,41,0
3899,TC-umbrella-bases-16-weighted-base-w-handle,Weighted Base w/ Handle,23,38,0
3900,TC-umbrella-bases-21-round-weighted-base-w-,Round Weighted Base w/ Wheels,23,38,0
3901,TC-umbrella-bases-24-round-weighted-base-w-,Round Weighted Base w/ Wheels,23,38,0
3902,TC-umbrella-bases-24-square-steel-umbrella-,Square Steel Umbrella Base,23,38,0
